CODGEO;P22_POP0014;P22_POP1529;P22_POP3044;P22_POP4559;P22_POP6074;P22_POP7589;P22_POP90P;P16_POP;P11_POP;C22_MENPSEUL;C22_MENFAM;C22_COUPAENF;C22_FAMMONO;C22_COUPSENF;P22_ACT1524;P22_ACT2554;P22_ACT5564;P22_CHOM1524;P22_CHOM2554;P22_CHOM5564;SNEMM_23;ENCTOT25;ENCTOT24;ENCTOT23;ENCTOT22;ENCITOT25;ETCTOT25;HT26;CPG26;VV26;RT26;AJCS26;ELECTEURSLP2024;BPE_2024_B105;BPE_2024_B201;BPE_2024_C201;BPE_2024_C301;BPE_2024_D307
43130;143.008833063709;111.848547433634;133.122469239367;233.212203761147;318.244933335197;149.298679787185;22.2643333797597;1114.0;1145.0;209.39893627285;322.031217051457;109.557273596377;30.2034416012909;182.270501853789;43.4447070258246;277.000237025948;119.474542793457;6.932693276575;19.8691164114622;7.07137220886557;;18.0;4.0;12.0;13.0;16.0;20.0;0.0;1.0;1.0;0.0;0.0;967.0;0.0;0.0;0.0;0.0;1.0
43131;15.366459722515;28.0686849329738;28.7569677551187;42.1388433433956;45.9226782260477;26.8341398800433;2.91222613990584;206.0;207.0;45.3458761109262;55.1346170702158;17.545664762405;5.36985032968726;32.2191019781236;13.1194081848678;62.6155747511497;14.0920880328199;1.1258110231652;1.98628871468237;0.0;;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;171.0;0.0;0.0;0.0;0.0;0.0
43132;210.237703042467;194.808633559128;246.90778082451;360.598445165745;264.018081075099;137.851224181833;11.5781321512176;1497.0;1543.99999999999;214.984715622028;432.083015633785;192.620272194109;15.3166680332233;224.146075406453;56.7778823993086;515.548601247733;135.635634874969;4.64087560631678;27.2387681103394;11.3536520881018;;18.0;16.0;19.0;6.0;16.0;20.0;1.0;0.0;0.0;0.0;0.0;1263.0;0.0;0.0;0.0;0.0;0.0
43133;20.0;21.0;18.0;29.0;41.0;18.0;1.0;140.0;139.0;21.9259259259259;49.3333333333333;21.9259259259259;10.962962962963;16.4444444444444;5.0;45.0;18.0;0.0;2.0;0.0;;2.0;1.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;141.0;0.0;0.0;0.0;0.0;0.0
43134;28.1460674157303;15.0112359550562;29.0842696629213;34.7134831460674;45.0337078651685;15.0112359550562;0.0;160.0;159.0;23.8571428571428;52.4857142857143;19.0857142857143;4.77142857142857;28.6285714285714;6.56741573033708;60.0449438202247;8.4438202247191;0.0;3.75280898876404;0.0;;3.0;3.0;6.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;172.0;0.0;0.0;0.0;0.0;0.0
43135;247.912979552894;210.314252477058;285.723720012568;349.061330944744;390.76384566637;227.305947311454;61.9179240349117;1790.0;1772.00000000001;292.432629591269;473.294701816375;166.005998344911;53.6635265410449;253.625176930419;60.2052073107166;543.725926030728;141.053114180996;6.90971387699695;40.7273085695718;5.91722484244175;;12.0;17.0;14.0;18.0;7.0;17.0;0.0;1.0;1.0;0.0;0.0;1339.0;1.0;0.0;2.0;0.0;1.0
43136;29.5344429556923;19.2799923670751;30.5275464609291;47.2268065007426;64.8396643543716;23.5660050914497;4.02554226973991;197.0;219.0;49.1788294749999;59.649003226749;22.8117441670625;5.53455796188892;31.3027010977976;4.33166197733702;65.1063565276072;19.1433113514082;0.0;8.81617383725394;0.947836170846984;;5.0;3.0;4.0;4.0;5.0;5.0;1.0;1.0;0.0;0.0;0.0;208.0;0.0;0.0;0.0;0.0;0.0
43137;1549.37360346264;1436.6709421325;1466.15386881103;1986.70516371672;1563.48890581673;786.405984868464;85.2015311919252;8756.0;8753.0;1315.4993409713;2560.21917393771;1082.37711847933;335.426123911741;1147.85908340274;507.042958658974;3020.42089681894;702.880682435975;62.1532189147473;159.272901521305;47.1403776613309;2152.48017615142;148.0;119.0;116.0;114.0;116.0;162.0;2.0;0.0;0.0;0.0;0.0;7220.0;3.0;0.0;2.0;3.0;3.0
43138;56.0111693386489;35.8458943717346;55.853959829724;66.3642436890863;124.934314031063;58.2255552617697;8.76486347797325;409.0;410.999999999998;71.6398036907634;130.521038003044;41.5831180287254;14.9572822668483;73.98063770747;10.1132200985839;107.651962683873;30.9159747046962;2.08830220050179;5.0088611894807;3.91648055671633;;5.0;2.0;3.0;3.0;5.0;6.0;0.0;0.0;0.0;0.0;0.0;360.0;0.0;0.0;0.0;0.0;0.0
43139;3.05769230769231;7.13461538461539;13.25;11.2115384615385;15.2884615384616;3.05769230769231;0.0;56.0000000000001;62.0;10.6;15.9;5.3;5.3;5.3;4.07692307692308;21.4038461538462;5.09615384615385;0.0;1.01923076923077;0.0;;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0
43140;117.0;95.0;109.0;150.0;154.0;49.0;3.0;665.0;616.0;61.0827067669172;223.96992481203;86.5338345864661;20.3609022556391;117.075187969925;30.0;216.0;69.0;2.0;16.0;6.0;;6.0;7.0;6.0;8.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;559.0;0.0;0.0;0.0;0.0;0.0
43141;134.714672543229;161.747037894605;150.622495104834;261.244979915798;237.137971780857;166.36372997805;24.169112782628;1229.0;1280.0;205.390613531485;315.411169706841;111.951469664344;34.6482683284305;168.811431714067;57.9263949697548;321.105709849132;101.481388458418;11.7862249072154;26.7731588392816;8.123834979169;;14.0;15.0;13.0;12.0;9.0;15.0;2.0;0.0;0.0;0.0;0.0;922.0;0.0;1.0;0.0;0.0;1.0
43142;105.660617841269;73.5239261551463;82.3769079331999;146.157076597706;142.639665768444;57.8193772635651;4.82242844067001;601.000000000002;605.999999999998;97.8987769634264;184.354066460644;65.5570635550813;34.7538125079516;84.0431903976108;24.5082335309321;195.687084580644;53.2573437311631;3.86551353859441;10.765293307762;0.956819888032496;;7.0;5.0;4.0;9.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;492.0;0.0;0.0;0.0;0.0;0.0
43143;17.296875;19.21875;12.4921875;29.7890625;32.671875;10.5703125;0.9609375;143.999999999999;130.000000000001;24.6;34.44;14.76;0.0;19.68;9.609375;36.515625;9.609375;1.921875;1.921875;1.921875;;4.0;2.0;2.0;2.0;3.0;5.0;0.0;1.0;0.0;0.0;0.0;142.0;0.0;0.0;0.0;0.0;0.0
43144;18.5901639344262;15.9344262295082;15.0491803278688;23.0163934426229;27.4426229508197;7.9672131147541;0.0;104.0;105.0;8.3076923076923;33.2307692307692;16.6153846153846;0.0;16.6153846153846;7.08196721311475;33.6393442622951;7.08196721311475;1.77049180327869;2.65573770491803;0.885245901639344;;4.0;3.0;1.0;0.0;3.0;4.0;1.0;0.0;0.0;0.0;0.0;101.0;0.0;0.0;0.0;0.0;0.0
43145;5.3061224489796;3.18367346938776;12.734693877551;7.42857142857144;21.2244897959184;1.06122448979592;1.06122448979592;57.0;55.0;4.33333333333333;17.3333333333333;8.66666666666666;0.0;8.66666666666666;1.06122448979592;16.9795918367347;5.3061224489796;0.0;2.12244897959184;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;0.0
43147;88.0038870362257;56.0545995671512;100.891945973866;134.860994348925;159.383760360485;64.9992952914982;2.80551742184872;641.999999999999;657.0;70.785188545118;206.465678398177;60.3648109722209;5.92715583263487;140.173711593321;21.1403648791302;187.190121394527;60.8981222021242;3.22349546615492;6.5552942371028;6.00474865038535;;5.0;10.0;2.0;7.0;4.0;5.0;0.0;0.0;0.0;0.0;0.0;545.0;0.0;0.0;0.0;0.0;0.0
43148;100.0;109.0;123.0;168.0;182.0;124.0;49.0;875.0;920.0;206.900662251656;211.900662251656;70.6026490066225;25.2317880794702;116.066225165563;43.0;233.0;76.0;3.0;21.0;9.0;;10.0;7.0;8.0;5.0;9.0;11.0;0.0;1.0;0.0;0.0;0.0;595.0;1.0;0.0;1.0;0.0;1.0
43149;12.7777777777778;13.7606837606838;19.6581196581197;20.6410256410256;29.4871794871795;16.7094017094017;1.96581196581197;115.0;123.0;25.0;35.0;15.0;5.0;15.0;3.93162393162393;34.4017094017094;10.8119658119658;0.0;2.94871794871795;1.96581196581197;;3.0;0.0;3.0;3.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;108.0;0.0;0.0;0.0;0.0;0.0
43150;117.542837856185;67.7575490624789;133.597641569056;89.6296264895855;82.622869756423;49.0037748419879;1.84570042428437;448.0;427.0;74.8355211975419;158.281351536845;72.7681868349125;23.8922760074732;61.6208886944598;16.9363945254672;211.123678743503;36.2701288623189;2.79951034053662;10.3204702948173;0.929009050188582;;6.0;15.0;5.0;9.0;5.0;8.0;0.0;0.0;0.0;0.0;0.0;464.0;0.0;0.0;0.0;0.0;0.0
43151;15.4808962366557;9.15980848617283;22.5076963821483;40.3071886695577;66.8422901657148;23.5652832923377;5.13683676741321;198.0;225.0;58.0637705068612;51.8770659608176;12.8458192072713;9.75781168838658;29.2734350651597;6.50739486828092;46.0576458048622;16.7572392468438;0.0;3.85452154405065;2.03869324752452;;3.0;0.0;1.0;1.0;2.0;5.0;0.0;1.0;0.0;0.0;0.0;210.0;0.0;0.0;0.0;0.0;0.0
43152;441.859860397354;357.18106432163;464.303776649629;647.693718987852;668.113911668447;224.928176485258;22.9194914898292;2816.0;2813.0;316.625554062365;890.364039081368;347.631834705263;64.8124055836913;482.804074445983;86.1905993662103;942.639719042135;258.604879682018;19.9890359574095;54.6437930523568;22.7172194512404;2170.6797324592;38.0;36.0;34.0;32.0;21.0;43.0;0.0;0.0;0.0;0.0;0.0;2386.0;0.0;0.0;0.0;0.0;1.0
43153;346.349441010013;324.567720950578;345.582383266805;419.285283333041;300.829171391291;108.011970838786;16.3740292094872;2077.00000000001;1876.0;221.60737132906;551.538914207022;246.272225352833;75.1395823912245;234.931028664599;78.3360985178606;688.301629297171;136.684925384502;18.6293925996549;44.2368509871737;10.2996694088734;;31.0;31.0;24.0;34.0;24.0;35.0;0.0;0.0;0.0;0.0;0.0;1316.0;0.0;0.0;0.0;0.0;1.0
43154;57.9025765884536;55.0794689790164;59.869684402975;119.62391461107;147.364830723388;70.0434025021984;25.1161221928981;555.999999999999;615.000000000001;107.524205247724;109.70946658017;41.304593519628;9.59648219501764;62.9394166916966;20.2286955592516;121.726668427274;61.528852337297;3.8416006823924;5.95438950931407;6.98372286422889;;7.0;3.0;5.0;6.0;7.0;9.0;1.0;1.0;1.0;0.0;0.0;371.0;0.0;1.0;0.0;0.0;1.0
43155;8.41558441558442;4.67532467532468;7.48051948051948;11.2207792207792;22.4415584415584;17.7662337662338;0.0;65.0;64.0;24.0;19.2;4.8;0.0;14.4;0.935064935064935;15.8961038961039;5.61038961038961;0.935064935064935;0.0;1.87012987012987;;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;90.0;0.0;0.0;0.0;0.0;0.0
43156;19.3518518518519;10.1851851851852;13.2407407407408;19.3518518518519;34.6296296296297;12.2222222222222;1.01851851851852;126.0;146.999999999999;20.0;35.0;10.0;10.0;15.0;3.05555555555556;27.5;8.14814814814816;1.01851851851852;1.01851851851852;0.0;;3.0;1.0;3.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;130.0;0.0;0.0;0.0;0.0;0.0
43157;2687.01616926924;4018.45818844664;3109.46069741979;3299.92471883425;3519.04033455589;1920.07678529268;435.023106181506;19115.0;18537.0;6250.16327125259;4163.75110404745;1276.93530455662;914.344669345478;1979.86503615065;1430.03330288687;5693.160067997;1331.2362183924;269.728129179766;838.515310285126;134.260751331056;2198.23676814038;319.0;294.0;297.0;260.0;255.0;375.0;9.0;0.0;1.0;0.0;1.0;12264.0;3.0;4.0;5.0;4.0;9.0
43158;77.5794768361373;46.9113272085987;62.6344462862552;76.8396160142319;61.5067635914121;28.5914197279713;2.93695033539364;304.0;314.999999999999;49.5411784638188;99.7098615681211;48.4815078881312;25.758068828733;25.4702848512569;10.5462675453699;122.368917936779;30.1554116969696;0.0;9.26326062487904;4.04928404915669;;4.0;9.0;7.0;2.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;326.0;0.0;0.0;0.0;0.0;0.0
43159;187.301187260827;160.558458271159;163.330639121314;228.319246945687;135.079266998416;65.0658320253375;7.34536937725791;913.000000000001;890.000000000003;99.2411607500322;286.051828586053;138.027538919189;20.0662515237578;127.958038143107;50.3542154693995;350.304345497243;73.8414566299742;4.02258264891057;16.0713096936206;8.25147543242534;;10.0;18.0;9.0;11.0;8.0;11.0;0.0;0.0;0.0;0.0;0.0;757.0;0.0;0.0;0.0;0.0;0.0
43160;24.0;18.0;28.0;43.0;60.0;26.0;1.0;195.0;177.0;42.1052631578947;57.8947368421052;21.0526315789474;0.0;36.8421052631579;6.0;52.0;22.0;0.0;3.0;0.0;;2.0;2.0;3.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;183.0;0.0;0.0;0.0;0.0;0.0
43162;461.804773474978;378.480747837315;441.696781778121;562.616479923446;711.708938993224;338.982102724169;75.7101752687459;2898.00000000001;2739.0;502.282561115993;832.525804759051;302.632188520512;149.841911586793;380.051704651745;110.812303579323;858.314461446489;188.400628432978;24.638811119611;102.781205746554;20.1185923257093;2137.49445088193;29.0;42.0;30.0;33.0;21.0;34.0;0.0;0.0;0.0;0.0;0.0;2398.0;1.0;0.0;1.0;0.0;1.0
43163;166.354430977388;176.775574213196;179.847527356794;245.628828628927;254.659348139982;136.77539438996;24.9588962937508;1174.0;1198.0;182.278947742894;327.67880444766;164.428264402785;14.8409581858977;148.409581858977;67.2891891819991;382.464330643013;90.0582200225372;7.03483432711219;30.062654193451;7.00569461463505;;17.0;9.0;10.0;17.0;8.0;19.0;0.0;0.0;0.0;0.0;0.0;973.0;0.0;0.0;0.0;0.0;1.0
43164;51.7076559770116;47.4613570875623;49.7562880972223;103.387145662646;139.21322162219;80.3346841052419;5.1396474481261;500.999999999999;484.0;101.494978405538;148.333268747594;39.5574842573394;20.4857440307954;88.2900404594595;18.2405011355048;123.716169430258;33.330963815186;0.902968399041717;18.9031489451352;8.11615090928285;;8.0;7.0;2.0;5.0;5.0;9.0;0.0;0.0;0.0;0.0;0.0;476.0;0.0;0.0;0.0;0.0;0.0
43165;212.796972002668;194.813813752965;261.412951342559;339.401537547128;342.342808537491;153.573430229408;31.6584865877811;1532.0;1463.0;265.147277974016;422.383403569361;151.751739242392;63.9710064907091;206.66065783626;72.2563449019786;500.816069166565;132.111674854208;3.08680688814094;28.6388364166564;9.62398526170395;;19.0;9.0;17.0;15.0;13.0;22.0;0.0;0.0;0.0;0.0;0.0;1186.0;0.0;1.0;0.0;0.0;1.0
43166;54.0861119701327;55.9494664269914;50.8768760447112;62.9968945147488;99.3332985362972;52.6927200233204;5.06463248379749;346.999999999999;339.0;55.490340637716;116.125112528709;37.2842627395414;9.296787782608;74.2045789887306;22.3633180327298;105.732631611719;25.3840514663507;2.03326586034822;5.08317500520708;1.02461485031646;;3.0;5.0;3.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;324.0;0.0;0.0;0.0;0.0;0.0
43167;28.2962962962963;30.3174603174603;20.2116402116402;38.4021164021164;55.5820105820105;15.1587301587301;3.03174603174603;195.0;198.0;30.972972972973;51.6216216216216;15.4864864864865;5.16216216216216;30.972972972973;8.08465608465608;62.6560846560846;17.1798941798942;0.0;1.01058201058201;1.01058201058201;;4.0;3.0;3.0;4.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;184.0;0.0;0.0;0.0;0.0;0.0
43168;15.000239120285;5.00007970676165;13.0002072375803;24.9985493369376;41.0006535954455;16.0002550616373;1.00001594135233;121.0;119.0;23.2;27.84;13.92;0.0;13.92;3.00004782405699;26.9995058180776;10.9992507564403;1.00001594135233;2.00003188270466;0.0;;2.0;2.0;1.0;1.0;2.0;3.0;0.0;1.0;0.0;0.0;0.0;121.0;0.0;0.0;0.0;0.0;0.0
43169;6.24;5.2;9.36;10.4;15.6;5.2;0.0;43.0;50.0;9.45454545454546;14.1818181818182;4.72727272727273;0.0;9.45454545454546;2.08;14.56;2.08;0.0;1.04;0.0;;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;0.0
43170;71.0931369152913;95.2777813078569;92.2031865154238;85.6103620296939;79.0548229707924;26.87729003845;2.88342022249201;381.0;334.0;44.5316878672272;125.381543189529;35.5744450220602;15.1085330779038;79.7948202024295;12.9012928263511;128.275274866736;40.5105882763602;3.08175233658974;12.1384997549253;0.964288441267829;;8.0;2.0;5.0;3.0;7.0;8.0;1.0;0.0;0.0;0.0;0.0;291.0;0.0;0.0;0.0;0.0;0.0
43171;9.47368421052632;16.1052631578947;12.3157894736842;23.6842105263158;15.1578947368421;11.3684210526316;1.89473684210526;87.0;89.0000000000003;15.0;30.0;10.0;15.0;5.0;4.73684210526316;29.3684210526316;11.3684210526316;0.0;0.947368421052632;0.947368421052632;;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;98.0;0.0;0.0;0.0;0.0;0.0
43172;43.1173708920187;26.2910798122065;48.37558685446;46.2723004694834;43.1173708920187;16.8262910798122;0.0;260.0;236.000000000001;29.8666666666667;64.7111111111111;29.8666666666667;0.0;34.8444444444445;6.30985915492956;83.0798122065725;23.1361502347417;0.0;11.5680751173709;4.20657276995304;;5.0;3.0;4.0;6.0;4.0;8.0;5.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0
43173;7.25301204819275;7.25301204819275;10.3614457831325;18.6506024096385;21.7590361445782;20.722891566265;0.0;91.9999999999999;100.0;26.875;21.5;5.375;0.0;16.125;4.144578313253;21.7590361445782;12.433734939759;1.03614457831325;0.0;0.0;;3.0;1.0;2.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0
43174;169.971961423912;104.405786388019;163.04116459993;196.566438004432;226.082987071537;65.3193484366449;11.6123140755272;952.0;957.0;116.994065676208;291.570762975688;127.259170612516;34.064918032571;130.2466743306;43.6184828570514;305.209859319743;85.102071270701;5.25192889603696;8.16660672995204;4.91239431299639;;6.0;11.0;14.0;12.0;3.0;7.0;0.0;0.0;0.0;0.0;0.0;788.0;0.0;0.0;0.0;0.0;0.0
43175;12.9212121212121;24.8484848484849;16.8969696969697;37.769696969697;54.6666666666667;14.9090909090909;1.98787878787879;159.0;158.000000000001;42.3225806451613;47.6129032258064;10.5806451612903;15.8709677419355;21.1612903225806;6.95757575757576;39.7575757575758;23.8545454545455;2.98181818181818;0.993939393939394;1.98787878787879;;3.0;3.0;1.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;138.0;0.0;0.0;0.0;0.0;0.0
43177;608.88915230038;565.029299580816;621.599920438303;709.182916012624;613.66302009325;312.188469570457;71.4472220041717;3423.99999999999;3422.0;472.826469152782;996.968743783329;435.064341601345;123.357736430754;438.54666575123;167.38888109843;1201.69103237579;270.990592598483;19.9481540870784;56.4552156389881;20.3385511329882;2262.65917641489;33.0;31.0;24.0;35.0;26.0;36.0;0.0;1.0;0.0;0.0;0.0;2799.0;1.0;0.0;2.0;0.0;1.0
43178;27.278350515464;10.1030927835052;23.237113402062;48.494845360825;58.5979381443302;24.2474226804125;4.04123711340208;196.0;207.0;38.1111111111111;65.3333333333333;10.8888888888889;5.44444444444444;54.4444444444444;3.03092783505156;55.5670103092786;16.1649484536083;0.0;10.1030927835052;3.03092783505156;;1.0;3.0;3.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;202.0;0.0;0.0;0.0;0.0;0.0
43180;10.1020408163265;9.18367346938776;8.26530612244898;25.7142857142857;22.9591836734694;11.0204081632653;2.75510204081633;101.0;110.0;18.0;27.0;4.5;4.5;18.0;2.75510204081633;23.8775510204082;8.26530612244898;0.918367346938776;4.59183673469388;0.918367346938776;;1.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;109.0;0.0;0.0;0.0;0.0;0.0
43181;159.908718061343;81.9551292290385;172.050670953228;114.142540082272;167.876936675836;50.8683395436836;3.19766545459929;760.000000000001;709.999999999999;83.9821173886621;240.531239331428;80.6613580162027;46.9100854684896;112.959795846735;20.3714203181709;275.402552472746;47.2010591783;5.81453878544442;12.9645542266448;7.26119053895156;;8.0;10.0;6.0;9.0;7.0;8.0;0.0;0.0;0.0;0.0;0.0;642.0;0.0;0.0;0.0;0.0;0.0
43182;7.1320754716981;2.0377358490566;7.1320754716981;9.1698113207547;20.377358490566;7.1320754716981;1.0188679245283;56.0000000000002;51.0;8.3076923076923;16.6153846153846;4.15384615384615;4.15384615384615;8.3076923076923;0.0;14.2641509433962;2.0377358490566;0.0;0.0;0.0;;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;0.0;0.0
43183;16.621359223301;5.19417475728155;20.7766990291262;22.8543689320388;31.1650485436893;10.3883495145631;0.0;99.0;90.0;22.5263157894737;33.7894736842105;5.63157894736842;5.63157894736842;22.5263157894737;0.0;35.3203883495145;9.34951456310679;0.0;3.11650485436893;2.07766990291262;;0.0;2.0;5.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;95.0;0.0;0.0;0.0;0.0;0.0
43184;475.0;324.0;456.0;533.0;463.0;197.0;9.0;2445.0;2426.0;260.742857142857;757.157142857142;361.028571428571;55.1571428571428;340.971428571428;113.0;859.0;204.0;9.0;36.0;5.0;2121.00573904352;24.0;22.0;29.0;33.0;21.0;25.0;0.0;0.0;0.0;0.0;0.0;1946.0;0.0;0.0;0.0;0.0;1.0
43185;552.804387512508;440.079745929302;562.308041116646;626.067369704281;658.553287014491;359.505648556523;57.6815201662489;3123.0;3096.0;634.629513864956;924.90430539738;337.271259738144;142.833754651693;444.799291007543;149.417107290568;1010.77869102215;241.223871096507;31.8090131972366;86.8666537237535;25.227807816317;2526.69827575887;37.0;29.0;36.0;38.0;30.0;41.0;0.0;0.0;0.0;0.0;0.0;2384.0;1.0;0.0;2.0;0.0;2.0
43186;58.0;43.0;62.0;77.0;122.0;42.0;9.0;401.0;445.0;89.5662650602409;119.421686746988;44.7831325301205;4.97590361445783;69.6626506024096;10.0;122.0;37.0;0.0;8.0;3.0;;7.0;6.0;1.0;9.0;4.0;7.0;0.0;0.0;0.0;0.0;0.0;392.0;0.0;0.0;0.0;0.0;0.0
43187;48.7950607421472;50.2691446227384;54.3945134437826;72.4179402887131;66.3764383275686;21.901318352126;4.84558422292409;313.0;301.0;48.5946828576842;83.7446005618119;47.0428101922603;10.4862258198719;26.2155645496797;19.5678998808709;115.453551389082;24.5350182126708;2.34001314490366;2.90623345433537;2.75915221270667;;3.0;5.0;4.0;7.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;270.0;0.0;0.0;0.0;0.0;0.0
43188;96.7165665266448;53.4037714496056;84.5742337410493;99.8469534978353;101.948087748199;33.4487975955503;3.06158944111585;469.000000000001;451.0;80.7121280715808;126.556942328917;52.5045910881064;14.6609827998247;59.3913684409855;20.6902815583984;148.351176946137;45.2335688130703;1.95850644988911;10.8607509011389;7.05469319747137;;3.0;8.0;6.0;8.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;352.0;0.0;0.0;0.0;0.0;0.0
43189;94.886147890041;53.5031406575349;90.8585500615117;93.8974851591749;131.280035213919;50.4950017593442;8.0796392584755;533.000000000002;499.999999999998;54.811568298127;159.394851645755;64.7412207630042;9.96383997221556;84.6897909105356;18.1695165363766;163.550278764841;26.254159060927;3.02757919690761;7.06787954319483;5.04878789790979;;6.0;9.0;2.0;4.0;6.0;7.0;0.0;0.0;0.0;0.0;0.0;427.0;0.0;0.0;0.0;0.0;0.0
43190;611.0;424.0;578.0;777.0;785.0;265.0;19.0;3611.0;3438.0;358.434782608696;1090.23913043478;462.978260869565;84.6304347826087;542.630434782609;162.0;1154.0;298.0;17.0;45.0;11.0;2397.51333008571;48.0;34.0;37.0;37.0;35.0;51.0;0.0;0.0;0.0;0.0;0.0;2954.0;0.0;0.0;0.0;0.0;1.0
43191;41.0184183437072;28.5308005842958;47.5546877135355;62.8671394021935;37.4671380902281;24.5185992609596;2.04321660507997;258.0;245.000000000001;35.3765195679472;68.2512746856919;33.7144463030612;0.0;39.3141858503222;6.89762324106042;93.3833562137334;16.0435059565521;0.0;4.01052563603265;0.0;;4.0;6.0;2.0;3.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;0.0
43192;38.7616562692385;22.0487211720346;34.2792658892638;66.4162708178353;74.7982983331046;32.4838016611923;8.21198585733119;308.0;341.0;66.8629777305907;67.4170738462142;27.8919227216172;4.78796381247398;34.737187312123;5.72018893060439;72.4269254828947;35.0156626062403;0.0;2.85826310675799;1.99837519911293;;9.0;1.0;3.0;4.0;8.0;16.0;0.0;0.0;0.0;0.0;0.0;290.0;0.0;0.0;0.0;0.0;0.0
43193;18.1146496815286;18.1146496815286;25.1592356687898;36.2292993630572;39.248407643312;18.1146496815286;3.01910828025477;161.0;178.000000000001;39.5;45.1428571428571;16.9285714285714;11.2857142857143;16.9285714285714;7.04458598726113;45.2866242038216;19.1210191082802;2.01273885350318;2.01273885350318;0.0;;0.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;153.0;0.0;0.0;0.0;0.0;0.0
43194;150.945989092311;95.5626637372925;136.37116162557;140.109618320133;122.381219925042;46.6107103445348;2.01863695511618;744.999999999998;695.999999999999;88.2328929431721;207.334108356505;84.7468113699636;25.3180717900294;97.2692251965116;31.837018367549;246.105662288861;54.423694669781;5.03283630093559;12.9302398182095;3.00044325896455;;5.0;10.0;7.0;10.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;558.0;0.0;0.0;0.0;0.0;0.0
43195;21.0376340512362;27.8442090157919;26.0709027234532;40.3786075474765;52.6333057215383;24.1632773028665;0.872063637637382;190.0;180.0;47.5719406064569;54.9201159775378;20.5003922474282;0.0;34.4197237301096;14.0428413106662;58.3360612293328;21.5480717479523;2.82634694848806;7.33520451235208;2.67481837678466;;2.0;6.0;3.0;1.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0;0.0
