CODGEO;P22_POP;P16_POP;SUPERF;NAIS1621;DECE1621;P22_MEN;NAISD24;DECESD24;P22_LOG;P22_RP;P22_RSECOCC;P22_LOGVAC;P22_RP_PROP;NBMENFISC21;PIMP21;MED21;TP6021;P22_EMPLT;P22_EMPLT_SAL;P16_EMPLT;P22_POP1564;P22_CHOM1564;P22_ACT1564;ETTOT24;ETAZ24;ETBE24;ETFZ24;ETGU24;ETOQ24;ETTEF124;ETTEFP1024
38144;2915;2692;13.72;188;203;1131;32;25;1210;1131;12;67;906;1074;65,0;26090;s;604.951241459834;433.53802364844;575.835144840216;1794;78;1459;80;4;11;15;41;9;68;10
38146;818;842;9.74;69;27;325.59490807069;8;1;380.876507470745;325.59490807069;22.1126397600218;33.1689596400327;287.03615828502;330;s;26850;s;46.6909163631819;28.8162292525181;47.6429859589611;518.807654710142;25.5022401622855;422.530675197388;14;1;1;4;6;2;12;0
38147;879;886;8.45;47;34;357.018997823621;7;8;399.132925918886;357.018997823621;18.0488263265419;24.0651017687225;308.145488284958;347;s;25580;s;195.571921338489;139.789936910149;198.130249166596;551.343264716663;25.8417832031132;463.701393746259;25;4;4;9;5;3;19;2
38148;3188;3123;13.32;159;117;1330.85483811389;16;21;1476.65058337373;1330.85483811389;71.8098446802211;73.9859005796218;1126.31486688636;1266;62,0;25140;s;329.600370299575;216.344850463262;364.55843044422;1911.79004161823;94.9252381928419;1556.99518547302;72;2;8;17;36;9;59;8
38149;1670;1608;2.99;100;50;691.148463149598;15;11;728.365019311079;691.148463149598;6.67989469565051;30.5366614658309;503.796586578743;665;s;26660;s;633.370742257317;521.420788798093;603.480947899678;993.565854312429;69.2300236741653;801.949864107124;72;0;9;9;44;10;54;13
38150;6777;6742;5.29;433;353;3144.94221385081;62;67;3367.95824296993;3144.94221385081;43.0381810580758;179.977848061044;1855.09793872952;3008;58,0;24200;9,0;2223.47613344601;1903.90175296352;2290.35726639946;4213.29652791259;245.828612563859;3354.86741326064;226;0;28;45;129;24;160;47
38151;36708;35855;7.86;3204;1808;16221.3914875839;499;342;17625.4993232646;16221.3914875839;238.239114839981;1165.86872084074;7271.31250625246;14718;46,0;19930;24,0;17297.3283924704;15926.0481451075;16959.2337180018;22094.2859846323;2631.74827611005;15862.5836608869;1155;2;57;144;815;137;739;320
38152;1510;1404;16.28;100;46;604;10;9;672;604;21;47;487;567;s;24830;s;410.512356774463;346.62582529001;453.80831079573;970;43;806;19;0;5;5;5;4;11;4
38153;429;469;20.64;23;16;184.564997289032;2;4;207.776006463344;184.564997289032;14.1284403669725;9.08256880733949;159.667434685743;182;s;26810;s;38.5347152924308;25.7170659780522;41.3098218364438;256.167531957583;12.5103468895312;187.545854769706;15;1;1;4;7;2;13;0
38154;225;234;21.66;5;15;117;0;4;250;117;125;8;88;116;s;21830;s;75.8668781791641;55.8943852218203;76.2424184359356;134;12;95;8;1;2;1;1;3;5;1
38155;1897;1709;10.55;87;187;795.69935925007;8;33;893.134749861141;795.69935925007;38.5681754502156;58.8672151608554;600.807410683272;788;s;23160;s;641.367502104278;536.761228168612;528.892399731068;1022.59233537213;84.2186777497449;783.202538821597;65;1;14;9;33;8;42;15
38156;976;992;7.95;62;31;432.063757205663;17;10;473.699885591656;432.063757205663;2.08180641929962;39.5543219666928;316.310646776938;438;s;25140;s;142.911737267104;115.379700260714;154.959737833191;621.100530220536;40.0237706676868;483.208681397889;19;2;5;5;5;2;13;5
38157;3682;3332;20.69;194;141;1515.02076812701;30;28;1611.86621013179;1515.02076812701;14.2719598743891;82.5734821303943;1187.48983840122;1458;61,0;25820;6,0;968.608282615473;784.785722764494;846.915130310615;2099.70862217583;115.944826354618;1607.47485175165;149;2;18;39;83;7;117;22
38158;10095;10391;4.5;717;429;4629.82196646559;146;99;4993.85778662446;4629.82196646559;62.3463061064946;301.689514052374;2806.48727425196;4571;63,0;25120;11,0;7069.81733312737;6493.46889220956;7334.07735306739;6303.03838682393;456.678356470506;4874.1247887335;442;0;37;63;281;61;295;112
38159;541;531;5.58;24;17;213;7;6;244;213;14;17;169;212;s;22710;s;89.29051986751;62.2077620169134;84.4372642643121;327;14;261;13;0;1;2;8;2;12;1
38160;2301;2228;28.44;141;85;935.875329618233;24;16;1010.29013069177;935.875329618233;28.7737230817662;45.6410779917672;769.570701243227;887;63,0;26800;s;355.363271319947;252.388547071811;334.715896013921;1403.9251140227;53.8582871684733;1144.74743612994;57;6;6;13;21;11;44;6
38161;1148;1035;10.79;47;57;486;6;3;540;486;19;35;363;442;s;23460;s;153.888422137395;91.2896766395924;197.435629361518;690;46;547;31;1;4;4;16;6;25;2
38162;1482;1388;7.67;102;47;599.371590697553;13;10;670.998276206864;599.371590697553;32.2824498070134;39.3442357022976;490.382075907989;576;s;25090;s;170.104297002254;104.413208907109;162.688235415668;933.360663537575;41.900522147495;728.213179497784;29;2;0;12;11;4;17;5
38163;459;403;78.6;26;19;231;0;5;1092;231;844;17;183;221;s;22670;s;114.543023729654;66.4786001656858;117.247052379911;290;15;225;26;0;1;1;21;3;18;3
38166;456;487;2.85;19;16;188.291009301181;7;3;199.676009301181;188.291009301181;5.175;6.21;157.765037603411;181;s;26610;s;42.5252225630483;26.3665492807459;42.6370944901928;292.668700516019;7.98642804422684;233.967648596015;6;0;0;0;3;3;4;1
38167;568;520;4.94;32;16;228.506253198634;9;5;267.676858254423;228.506253198634;22.3832028890224;16.7874021667668;204.974519814401;226;s;23940;s;44.0566058569164;21.8720938043921;48.8056675601147;362.969416922698;24.5326095955727;299.206141220779;10;3;0;0;5;2;8;0
38169;22471;22411;6.74;1750;1162;10782.5207806481;209;201;11820.2312063197;10782.5207806481;96.3474807873175;941.362944884222;5957.26536808694;10263;48,0;20790;19,0;6815.65363729473;5879.80260913324;6447.39567365192;14298.2802921874;1389.06724928025;10995.8796034663;590;0;60;103;350;77;392;128
38170;3410;2722;5.5;234;255;1489.84872066791;44;51;1618.5861861124;1489.84872066791;20.4345183245226;108.30294711997;980.068538953817;1399;70,0;27990;s;1780.38811115105;1620.08243530485;1901.18186245028;2062.40120900992;100.428896655236;1648.30188831813;130;2;16;9;93;10;78;45
38171;337;323;9.22;27;17;141.230888387971;1;1;157.779641222438;141.230888387971;7.72275132275129;8.82600151171576;116.724485831028;131;s;23800;s;32.4252816162946;17.2692262612455;54.3959797166648;195.742512512617;15.0212232210513;157.954909759882;4;1;0;0;1;2;4;0
38172;1672;1495;11.82;129;46;689;11;9;735;689;16;30;536;676;s;27890;s;202.503091020979;137.287225256422;226.189064951968;1089;47;915;27;1;2;8;12;4;19;2
38173;255;252;14.54;8;5;127.247324605348;5;0;270.913292500406;127.247324605348;128.596111122849;15.0698567722089;81.2653866665814;116;s;20790;s;64.9865104751732;50.3269747981584;63.8501480193475;165.368047097312;11.7879682192645;132.150906101269;11;1;0;3;3;4;8;1
38174;1092;1112;11.8;64;42;462;12;8;519;462;15;42;360;449;s;23580;s;308.226528439436;226.969808297169;336.732566481144;650;26;497;41;4;6;7;20;4;29;8
38175;3334;3300;6.43;239;220;1446.67791476122;19;42;1513.16658610027;1446.67791476122;10.0740411119764;56.4146302270678;1014.36056933207;1387;61,0;25780;6,0;795.240850581412;666.101193991949;804.854397014309;2072.09870933714;137.358283265517;1622.72718763343;72;0;5;15;40;12;57;8
38176;2116;2049;12.65;119;73;833.03274920335;15;10;887.325413154677;833.03274920335;17.7041295493458;36.5885344019813;727.027488354852;802;71,0;28780;s;746.363576021597;605.701908057062;709.119143230893;1329.37761141728;61.7125882117138;1059.36604712844;90;1;20;13;50;6;69;13
38177;97;98;9.09;6;4;54.621359223301;0;1;176.308859223301;54.621359223301;115.653409090909;6.03409090909092;41.4368932038835;s;s;s;s;22.4368818864172;19.6116391679706;18.924664119244;58.3883495145631;2.8252427184466;48.0291262135922;4;0;0;1;2;1;4;0
38179;7353;6601;6.93;508;209;3707.36653662361;59;46;4074.2778171078;3707.36653662361;108.523054791097;258.388225693088;1669.09686675811;3139;62,0;26010;10,0;3305.33990395264;2969.56039057959;2776.461225854;5032.87364752036;352.533429908193;3666.25694433392;227;1;18;19;158;31;159;56
38180;1020;1015;14.29;53;35;450.982093889195;8;7;501.678631567403;450.982093889195;18.6232179226068;32.0733197556006;378.803543613636;451;s;24010;s;119.756113583629;83.500310871223;143.410029809516;609.288484842031;30.4761247942714;480.247198999462;20;3;2;4;8;3;15;3
38181;2452;2379;14.36;139;86;1016.68869219739;24;18;1117.42429273974;1016.68869219739;51.4394555960933;49.2961449462561;730.084316473601;943;62,0;25920;s;681.649904648813;542.508563173926;681.825002509633;1537.09370692794;56.8857652760989;1226.43041126464;84;1;14;14;47;8;61;15
38182;3093;3096;12.9;181;219;1281;22;40;1429;1281;37;111;884;1241;54,0;23940;9,0;1076.82117280534;915.968507074815;1102.14740995635;1879;120;1494;99;6;13;19;49;12;71;15
38183;516;491;3.73;19;18;198.238606680899;4;5;223.402003111402;198.238606680899;13.9796646836128;11.1837317468902;167.577294283325;193;s;24890;s;47.8374496203869;29.8726058379033;36.5475430675833;334.132842319298;13.9780733785359;259.46674698049;10;2;1;2;4;1;9;0
38184;1632;1596;7.2;112;34;625.567041042997;19;4;671.255333671369;625.567041042997;10.0514243782418;35.63686825013;517.781342697316;571;s;27310;s;598.895367285438;499.324575298268;536.920546976456;1028.52265497109;38.0094027219603;851.814833052227;79;0;9;17;48;5;61;12
38185;156389;158180;18.13;12421;7070;83825.15677455;1795;1088;101685.643017707;83825.15677455;4323.03170970555;13537.4545334513;30518.317232753;71309;54,0;22140;21,0;100369.695992136;87907.3682296907;95733.2436394031;109359.944431512;10416.5898184444;77270.1576319181;6428;4;258;412;4929;825;4453;1188
38186;356;396;81.13;11;20;182.193099862554;0;3;1011.07021850662;182.193099862554;811.859110169493;17.0180084745763;140.297945999888;186;s;25900;s;127.045147029614;81.3534078433781;114.004556805569;201.422936338921;8.96334857712531;147.972979420461;21;0;2;0;16;3;13;4
38187;1883;1796;28.48;101;74;790.6595497061;16;13;1009.00771353198;790.6595497061;54.5870409564701;163.76112286941;657.016820505158;786;s;26220;s;187.866101702753;103.482188109081;160.388089222158;1123.86118690976;59.6731814048449;907.35373656246;31;2;1;5;17;6;23;3
38188;1388;1360;7.73;74;39;591.784102871731;12;10;656.969892156594;591.784102871731;12.4163408161644;52.7694484686987;484.656805117184;583;s;32700;s;130.257063368749;74.7427806643161;174.194601576626;770.252393614487;46.9715059412051;604.70944141987;27;4;1;6;13;3;19;2
38189;4824;4695;13.95;274;278;2133.53608279002;42;49;2280.31888913617;2133.53608279002;29.3565612692316;117.426245076927;1437.44887467442;1979;65,0;26240;6,0;1871.09569333253;1551.22003412375;1719.00762478996;2997.85064249386;140.792883665578;2507.31861278803;196;1;22;19;136;18;139;39
38190;1198;1219;8.73;90;41;509.991282238472;11;10;590.124769625339;509.991282238472;23.2946184264148;56.8388689604521;383.55078014934;488;s;23800;s;267.043068042367;215.965600687855;230.689668270962;759.850622492926;46.985729531727;626.198737828963;33;0;6;6;18;3;25;6
38191;1264;1303;14.16;66;40;649;7;6;6425;649;5739;37;365;585;s;22890;s;1607.56060760376;1167.45034705799;1403.1034483597;905;12;791;259;0;4;3;242;10;185;50
38192;220;166;3.35;16;4;86.7307692307694;1;1;92.9285714285716;86.7307692307694;4.13186813186812;2.06593406593406;70.8653846153848;75;s;26320;s;12.3745633706418;6.11370470478041;18.992078097654;135.384615384616;8.46153846153848;121.634615384616;5;1;0;1;2;1;5;0
38193;17096;16074;9.11;1705;374;6672.01106084416;248;67;7055.55895365881;6672.01106084416;49.7549348955812;333.792957919072;2757.15072757277;5992;51,0;21370;18,0;5127.15481496898;4687.74597298869;4762.91900478129;11252.2563296667;1072.04266811931;8828.76077016718;333;0;22;35;231;45;222;88
38194;2138;2150;15.54;138;75;895.110540980469;23;17;981.02194421903;895.110540980469;16.364076807345;69.5473264312161;703.453713966211;883;54,0;23880;9,0;498.527220440336;407.797525231665;553.612770637583;1320.83368933451;69.9979031586613;1013.4343312554;55;1;15;6;26;7;38;13
38195;781;714;17.19;43;38;326.033789632221;7;4;356.338080484131;326.033789632221;16.8357171399498;13.4685737119598;268.955136603869;307;s;22580;s;146.131560614297;99.6255870951939;131.426486823213;479.857557852985;23.7848243015609;379.723089333719;17;0;2;3;10;2;12;5
38197;1911;1796;10.52;133;53;769.921816136414;32;4;806.274176953892;769.921816136414;5.3459354143349;31.0064254031424;591.860947467489;647;s;26820;s;444.789531958899;379.826196813347;368.953293797073;1260.12624525557;70.1702553922074;1023.4829742325;59;3;9;11;30;6;33;19
38198;1135;1027;6.31;59;53;510.059039350973;8;6;564.649742837606;510.059039350973;15.2853969762572;39.3053065103758;323.567147054346;481;s;23560;s;335.710915396745;258.639839220093;280.995012875869;674.55630676802;52.5672476613142;542.665171745285;41;4;3;9;22;3;35;4
38199;2156;2232;9.25;112;183;858.401957000961;16;24;922.712777961155;858.401957000961;12.2496801828942;52.0611407773004;726.53658400877;837;69,0;28020;s;321.705740324523;236.089955650297;312.859675146381;1309.03366087293;74.4138551346757;988.362402377493;37;1;2;11;16;7;27;5
38200;3925;3734;13.26;195;118;1667.07392153836;34;24;1821.2189597063;1667.07392153836;24.1179311419226;130.027107026017;1195.24730487534;1603;71,0;28430;6,0;1633.75486230362;1503.09874012597;1564.16969746764;2372.77139349398;140.109564689335;1818.2701469074;72;0;8;11;41;12;53;11
38203;468;445;6.72;32;16;204;2;2;268;204;35;29;164;180;s;23950;s;74.7147137255367;45.711523787326;63.9959799334736;282;14;225;14;0;2;1;9;2;11;1
38204;183;197;23.65;7;14;106.739607969227;1;0;242.314076054334;106.739607969227;126.536170212766;9.03829787234046;81.1493831624783;98;s;22420;s;38.2513589111041;19.5807857614337;32.5285856220977;110.11775178224;11.0745079209032;86.5792121629735;14;4;0;0;9;1;11;0
38205;2698;2645;38.67;152;87;1194.19358748514;24;17;2114.48009302391;1194.19358748514;838.87258175651;81.4139237822657;878.423100794959;1246;68,0;27910;s;598.696787826925;370.053239261872;568.688883519431;1732.28530901749;97.579919175991;1403.42876890088;92;8;1;9;59;15;70;9
38206;1009;986;25.33;74;29;419.45878175807;5;2;516.302043905814;419.45878175807;63.5208493657247;33.3224127820195;337.443932755329;383;s;29210;s;111.936040496067;69.3817566350947;68.6910875623053;638.418427444722;23.1368023302328;501.689680332364;16;0;0;3;9;4;12;1
38207;161;157;41.4;3;8;85.8316922943793;2;3;172.884103195847;85.8316922943793;80.8343815513627;6.21802935010482;66.3244895002022;79;s;20390;s;12.7728793430064;2.95072027941771;23.0166344816932;85.8972692424181;6.84937996064157;71.2668671467852;4;3;0;0;0;1;2;0
38208;164;149;14.8;10;16;83.906976744186;0;1;135.048002385212;83.906976744186;42.7914704343277;8.34955520669808;61.0232558139535;73;s;21900;s;18.3542182360475;4.94176849472359;20.1231830564428;97.2558139534883;11.4418604651163;84.860465116279;6;2;1;1;1;1;5;0
38209;247;216;7.6;7;12;98.7999999999996;3;1;112.15998653312;98.7999999999996;6.16614763067082;7.19383890244929;92.4936170212762;96;s;24110;s;14.2163183719845;7.00366550039736;13.8765164108424;153.455319148936;8.40851063829784;115.617021276595;5;1;0;0;3;1;5;0
38210;919;818;6.39;58;25;343.205995219502;4;6;374.863033471564;343.205995219502;6.02991204801176;25.62712620405;293.2686031921;341;s;24870;s;95.0553287050432;57.3113217855608;91.0856975169944;579.724609857524;22.982379920052;480.818329724473;21;1;3;5;8;4;20;0
38211;347;343;5.94;26;11;135;3;6;146;135;4;7;117;132;s;22330;s;25.8664943613074;10.8763837259097;29.5131575074506;224;13;185;8;2;1;0;3;2;8;0
38212;1258;1304;46.54;102;57;512.734100569165;16;11;738.017119437089;512.734100569165;116.145911949686;109.137106918239;366.959064359275;493;s;21330;s;300.680788206465;274.066378083296;404.07912484173;771.302321024885;73.4411754672592;574.651863652567;25;0;3;6;12;4;18;3
38213;605;564;8.12;30;22;239.807698895793;2;6;275.097580287315;239.807698895793;18.6828783837469;16.607003007775;200.334499763915;232;s;24430;s;46.5397489167414;24.7914258134352;51.7315672039942;374.015469604853;17.589868794186;296.284045277321;6;0;0;2;2;2;4;0
38214;2157;2129;6.77;105;54;890.30615176435;9;14;935.024541617891;890.30615176435;6.23977532840106;38.4786145251399;737.269177066049;848;74,0;29870;s;386.397569229174;303.219696624598;347.956548974315;1386.65252665343;65.6765530272561;1114.54158834093;42;1;6;5;25;5;33;5
38215;2438;2319;18.96;191;79;1005;25;12;1058;1005;14;39;823;952;71,0;29020;s;385.351078991747;266.195183668337;315.390195842909;1560;51;1254;77;5;5;16;46;5;62;8
38216;56;53;14.1;6;0;25.4545454545455;0;1;75.4545454545455;25.4545454545455;49;1;20.3636363636364;s;s;s;s;9.19863278109657;4.12590550836929;13.9309375900677;34.6181818181819;3.05454545454546;27.4909090909091;4;0;0;0;3;1;2;0
38217;68;73;11.97;0;6;37.0909090909091;0;0;64.7575757575758;37.0909090909091;22.7261904761905;4.94047619047619;26.7878787878788;s;s;s;s;16.4428777885096;15.4125747582066;7.03266710699186;48.4242424242424;6.18181818181818;37.0909090909091;2;0;0;0;1;1;2;0
38218;1186;1071;9.5;64;47;455.664267704073;11;8;497.084349671287;455.664267704073;14.1434426229509;27.2766393442624;347.483981227675;427;s;21930;s;342.856287762683;269.043795222427;374.095862021594;709.106549518427;74.555507403445;575.883649322737;52;3;13;15;16;5;37;9
38219;613;668;10.69;39;28;266.667135290656;2;2;292.00960104408;266.667135290656;10.1369863013698;15.2054794520547;222.681169859203;246;s;21810;s;124.120481822312;86.716247443772;122.711729769184;343.844007492551;24.7116881222207;257.545823838269;24;5;4;3;8;4;20;1
38221;132;148;6.6;2;6;57;0;2;74;57;12;5;45;58;s;22360;s;9.79319656291749;3.79319656291749;17.9334355568966;82;2;69;1;0;0;0;0;1;1;0
38222;757;743;10.46;42;33;311.729970737532;5;7;344.135685023246;311.729970737532;18.5175510204082;13.8881632653061;276.272391499432;294;s;24630;s;115.478318285996;83.545248100054;112.824861320399;440.110063678876;25.9458944504653;360.198144688928;9;1;0;1;5;2;6;2
38223;1920;1724;8.57;121;64;749.893257634305;13;6;797.158354937707;749.893257634305;16.542784056191;30.7223132472118;579.069581729301;752;s;28660;s;354.135581122565;274.621059447302;318.206984017838;1177.11664476113;61.9845962486341;962.788523617257;44;3;9;10;20;2;31;8
38224;92;108;12.51;7;4;45.0212765957447;1;1;109.687943262411;45.0212765957447;58.7878787878788;5.87878787878788;35.2340425531915;s;s;s;s;18.2651904003711;10.3381434313586;17.1618633792117;54.8085106382979;2.93617021276596;42.0851063829787;6;1;0;0;4;1;4;0
38225;3005;2969;77.89;151;124;1344.80171321311;18;27;3069.37545567132;1344.80171321311;1616.2818466583;108.291895799899;973.059206808715;1356;57,0;24210;10,0;933.587799342032;607.336365884679;933.127428983561;1714.41108926924;65.4702911228868;1402.27712139636;138;9;8;15;95;11;103;14
38226;1431;1397;28.29;55;213;718;10;42;1046;718;255;73;460;638;s;21620;s;653.501727926256;483.285759906864;608.630368400602;722;70;576;82;6;6;8;47;15;65;9
38228;466;494;15.64;22;20;211.903291943817;1;3;278.904165158289;211.903291943817;42.0005473881764;25.0003258262955;180.727578746796;205;s;23380;s;29.8767652984726;14.2243826504642;37.8559691310815;291.245772004471;16.5983238500724;221.700259892648;7;2;0;1;3;1;6;0
38229;18790;17115;12.32;1009;948;8950.28081400238;156;178;9842.88761620646;8950.28081400238;327.462513379092;565.144288824985;5466.08816881427;8521;70,0;30440;7,0;11533.334134224;10116.8502541841;11903.6620419488;10676.6358775434;615.385205342457;8148.6319066465;831;2;35;45;643;106;572;192
